Genome	TARA_066-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.60558
GCA_902547755.1_AG-901-J11_genomic	0.004819468
GCA_028280635.1_ASM2828063v1_genomic	0.0003751527
GCA_000227505.4_ASM22750v4_genomic	0.0022987425
GCA_902522335.1_AG-895-A22_genomic	0.0029734035
GCA_000158175.1_ASM15817v1_genomic	0.0021555284
GCA_018666055.1_ASM1866605v1_genomic	0.0036180373
GCA_030426545.1_ASM3042654v1_genomic	0.00012044532
GCA_016778085.1_ASM1677808v1_genomic	0.03472409
GCA_029287595.1_ASM2928759v1_genomic	0.00023238399
GCA_003331685.1_ASM333168v1_genomic	0.015202994
GCA_029246385.1_ASM2924638v1_genomic	0.0006269507
GCA_902518075.1_AG-894-B10_genomic	0.0177944
GCA_029253085.1_ASM2925308v1_genomic	0.00049101055
GCA_902623175.1_AH-287-B15_genomic	0.018560585
GCA_024224435.1_ASM2422443v1_genomic	0.0057660425
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0015636744
GCA_002414665.1_ASM241466v1_genomic	0.0001966504
GCA_018666295.1_ASM1866629v1_genomic	0.00042737988
GCA_029253705.1_ASM2925370v1_genomic	0.00047086788
GCA_002705465.1_ASM270546v1_genomic	0.0051821154
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00038582436
GCA_029859085.1_ASM2985908v1_genomic	0.00063950784
GCA_028823475.1_ASM2882347v1_genomic	0.00024336478
GCA_029242325.1_ASM2924232v1_genomic	0.0030408066
GCA_029247075.1_ASM2924707v1_genomic	0.04603585
GCA_002389505.1_ASM238950v1_genomic	0.00054036494
GCA_000423125.1_ASM42312v1_genomic	0.0018816811
GCA_947258585.1_ERZ12284426_genomic	0.00030870736
GCA_030427485.1_ASM3042748v1_genomic	0.00028395877
GCA_002683395.1_ASM268339v1_genomic	0.013864302
GCA_030428835.1_ASM3042883v1_genomic	0.00017406534
GCA_002862985.1_ASM286298v1_genomic	0.00027884243
GCA_030431585.1_ASM3043158v1_genomic	0.00014255689
GCA_016779445.1_ASM1677944v1_genomic	0.012261602
GCA_030433415.1_ASM3043341v1_genomic	0.0007177393
GCA_016778045.1_ASM1677804v1_genomic	0.0035794529
GCA_030591305.1_ASM3059130v1_genomic	0.00028421034
