Genome	TARA_094-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.52643
GCA_902547755.1_AG-901-J11_genomic	0.001910576
GCA_902522335.1_AG-895-A22_genomic	0.0010715692
GCA_028280635.1_ASM2828063v1_genomic	0.00047564527
GCA_018666055.1_ASM1866605v1_genomic	0.00065650116
GCA_000227505.4_ASM22750v4_genomic	0.001449865
GCA_016778085.1_ASM1677808v1_genomic	0.02754106
GCA_000158175.1_ASM15817v1_genomic	0.0017319316
GCA_003331685.1_ASM333168v1_genomic	0.020540327
GCA_030426545.1_ASM3042654v1_genomic	0.00018759511
GCA_029287595.1_ASM2928759v1_genomic	0.0003194238
GCA_029246385.1_ASM2924638v1_genomic	0.00025769393
GCA_029253085.1_ASM2925308v1_genomic	0.00018128497
GCA_029253705.1_ASM2925370v1_genomic	0.00023946098
GCA_029859085.1_ASM2985908v1_genomic	0.00079812505
GCA_029242325.1_ASM2924232v1_genomic	0.00060555123
GCA_902518075.1_AG-894-B10_genomic	0.053149518
GCA_002389505.1_ASM238950v1_genomic	0.00028534568
GCA_902623175.1_AH-287-B15_genomic	0.16987383
GCA_024224435.1_ASM2422443v1_genomic	0.003590135
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0004225309
GCA_002414665.1_ASM241466v1_genomic	0.001337048
GCA_018666295.1_ASM1866629v1_genomic	0.00035709317
GCA_002705465.1_ASM270546v1_genomic	0.008253861
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00006619004
GCA_028823475.1_ASM2882347v1_genomic	0.00011097493
GCA_947258585.1_ERZ12284426_genomic	0.00074274774
GCA_029247075.1_ASM2924707v1_genomic	0.0020710933
GCA_000423125.1_ASM42312v1_genomic	0.0032926283
GCA_030427485.1_ASM3042748v1_genomic	0.0003139871
GCA_002683395.1_ASM268339v1_genomic	0.0017981422
GCA_030428835.1_ASM3042883v1_genomic	0.00029890882
GCA_002862985.1_ASM286298v1_genomic	0.000100148995
GCA_030431585.1_ASM3043158v1_genomic	0.00020769212
GCA_016779445.1_ASM1677944v1_genomic	0.0006527012
GCA_030433415.1_ASM3043341v1_genomic	0.0010512626
GCA_016778045.1_ASM1677804v1_genomic	0.0039027808
GCA_008370495.1_ASM837049v1_genomic	0.0007695409
GCA_030591305.1_ASM3059130v1_genomic	0.00024485897
GCA_002428935.1_ASM242893v1_genomic	0.00019532803
GCA_030649675.1_ASM3064967v1_genomic	0.0011850192
GCA_002699145.1_ASM269914v1_genomic	0.00087263394
GCA_030730585.1_ASM3073058v1_genomic	0.00023758502
GCA_002456975.1_ASM245697v1_genomic	0.00031306816
GCA_035582765.1_UCONN_Acne_2_genomic	0.00009773157
GCA_002692965.1_ASM269296v1_genomic	0.001232787
GCA_018657645.1_ASM1865764v1_genomic	0.00011989558
GCA_002691565.1_ASM269156v1_genomic	0.0032017326
GCA_902519405.1_AG-333-E20_genomic	0.0044708373
GCA_002721785.1_ASM272178v1_genomic	0.0020813711
GCA_902520195.1_AG-894-J17_genomic	0.031705897
GCA_002748505.1_ASM274850v1_genomic	0.00041545954
GCA_902631395.1_AH-326-F22_genomic	0.005678019
GCA_002862465.1_ASM286246v1_genomic	0.00066117215
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00035413975
GCA_030427085.1_ASM3042708v1_genomic	0.0004463239
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.00050379144
GCA_002866825.1_ASM286682v1_genomic	0.00066053675
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0011509294
GCA_002868715.1_ASM286871v1_genomic	0.0010150648
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.007225143
GCA_003402235.1_ASM340223v1_genomic	0.0012857745
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.00014271762
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.012167105
GCA_003646405.1_ASM364640v1_genomic	0.0003354512
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00015860687
GCA_003646415.1_ASM364641v1_genomic	0.000332029
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.008173486
GCA_009388985.1_ASM938898v1_genomic	0.0014521597
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.00044633338
GCA_009937575.1_ASM993757v1_genomic	0.00026262447
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.0002360562
GCA_010669285.1_ASM1066928v1_genomic	0.0010403912
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.00041833209
GCA_012270045.1_ASM1227004v1_genomic	0.0002662494
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0002980797
GCA_013214285.1_ASM1321428v1_genomic	0.00014830533
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.0003474148
GCA_013911345.1_ASM1391134v1_genomic	0.0043382267
