Genome	TARA_062-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.4184
GCA_902547755.1_AG-901-J11_genomic	0.022871474
GCA_902522335.1_AG-895-A22_genomic	0.030791286
GCA_028280635.1_ASM2828063v1_genomic	0.00027841743
GCA_018666055.1_ASM1866605v1_genomic	0.00027041792
GCA_000227505.4_ASM22750v4_genomic	0.0018240212
GCA_000158175.1_ASM15817v1_genomic	0.0010482069
GCA_030426545.1_ASM3042654v1_genomic	0.000112260575
GCA_029287595.1_ASM2928759v1_genomic	0.00020671585
GCA_029246385.1_ASM2924638v1_genomic	0.00042792692
GCA_029253085.1_ASM2925308v1_genomic	0.00027655714
GCA_029253705.1_ASM2925370v1_genomic	0.00012285112
GCA_029859085.1_ASM2985908v1_genomic	0.00045943013
GCA_016778085.1_ASM1677808v1_genomic	0.013783429
GCA_029242325.1_ASM2924232v1_genomic	0.0004553408
GCA_003331685.1_ASM333168v1_genomic	0.010217474
GCA_002389505.1_ASM238950v1_genomic	0.00020989051
GCA_902518075.1_AG-894-B10_genomic	0.04806649
GCA_947258585.1_ERZ12284426_genomic	0.00033339387
GCA_902623175.1_AH-287-B15_genomic	0.032837473
GCA_030427485.1_ASM3042748v1_genomic	0.00017885205
GCA_024224435.1_ASM2422443v1_genomic	0.0047932905
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0009873848
GCA_002414665.1_ASM241466v1_genomic	0.0002114358
GCA_018666295.1_ASM1866629v1_genomic	0.00016931287
GCA_002705465.1_ASM270546v1_genomic	0.06958432
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00025397868
GCA_028823475.1_ASM2882347v1_genomic	0.00008271254
GCA_030428835.1_ASM3042883v1_genomic	0.00024217328
GCA_030431585.1_ASM3043158v1_genomic	0.0001912182
GCA_030433415.1_ASM3043341v1_genomic	0.0007374328
GCA_029247075.1_ASM2924707v1_genomic	0.0106347455
GCA_030591305.1_ASM3059130v1_genomic	0.00012509507
GCA_000423125.1_ASM42312v1_genomic	0.0014897888
GCA_030649675.1_ASM3064967v1_genomic	0.00067728123
GCA_030730585.1_ASM3073058v1_genomic	0.00013713137
GCA_002683395.1_ASM268339v1_genomic	0.00076686504
GCA_035582765.1_UCONN_Acne_2_genomic	0.0003906265
GCA_002862985.1_ASM286298v1_genomic	0.00008520326
GCA_018657645.1_ASM1865764v1_genomic	0.00006135716
GCA_016779445.1_ASM1677944v1_genomic	0.0007383191
GCA_902519405.1_AG-333-E20_genomic	0.0055124476
GCA_016778045.1_ASM1677804v1_genomic	0.013574985
GCA_902520195.1_AG-894-J17_genomic	0.1635364
GCA_008370495.1_ASM837049v1_genomic	0.0003866826
GCA_902631395.1_AH-326-F22_genomic	0.0072324136
GCA_002428935.1_ASM242893v1_genomic	0.00013417882
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00029628933
GCA_002699145.1_ASM269914v1_genomic	0.00033053642
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.00023595885
GCA_002456975.1_ASM245697v1_genomic	0.0003772811
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.00552124
GCA_002692965.1_ASM269296v1_genomic	0.0007423224
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.0069661303
GCA_002691565.1_ASM269156v1_genomic	0.0030538829
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.00046061378
GCA_002721785.1_ASM272178v1_genomic	0.015041359
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.02159209
GCA_002748505.1_ASM274850v1_genomic	0.00024871898
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.0004365486
