Genome	TARA_070-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.21481
GCA_028280635.1_ASM2828063v1_genomic	0.0005414727
GCA_902547755.1_AG-901-J11_genomic	0.0016991347
GCA_000227505.4_ASM22750v4_genomic	0.0017923013
GCA_902522335.1_AG-895-A22_genomic	0.0008329349
GCA_000158175.1_ASM15817v1_genomic	0.001418142
GCA_018666055.1_ASM1866605v1_genomic	0.0018566899
GCA_016778085.1_ASM1677808v1_genomic	0.021426141
GCA_030426545.1_ASM3042654v1_genomic	0.00029256023
GCA_003331685.1_ASM333168v1_genomic	0.016556881
GCA_029287595.1_ASM2928759v1_genomic	0.0010668138
GCA_902518075.1_AG-894-B10_genomic	0.100006774
GCA_029246385.1_ASM2924638v1_genomic	0.0009554789
GCA_902623175.1_AH-287-B15_genomic	0.31722796
GCA_024224435.1_ASM2422443v1_genomic	0.0039945357
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0034586939
GCA_002414665.1_ASM241466v1_genomic	0.0013375753
GCA_018666295.1_ASM1866629v1_genomic	0.00032922253
GCA_029253085.1_ASM2925308v1_genomic	0.00064222916
GCA_002705465.1_ASM270546v1_genomic	0.017909933
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.0007639629
GCA_029253705.1_ASM2925370v1_genomic	0.00033004882
GCA_028823475.1_ASM2882347v1_genomic	0.00020716921
GCA_029247075.1_ASM2924707v1_genomic	0.019283172
GCA_000423125.1_ASM42312v1_genomic	0.0029363337
GCA_029859085.1_ASM2985908v1_genomic	0.000724322
GCA_029242325.1_ASM2924232v1_genomic	0.0015450243
GCA_002683395.1_ASM268339v1_genomic	0.0021117
GCA_002389505.1_ASM238950v1_genomic	0.00046314672
GCA_002862985.1_ASM286298v1_genomic	0.00018777655
GCA_947258585.1_ERZ12284426_genomic	0.0011492515
GCA_016779445.1_ASM1677944v1_genomic	0.000751549
GCA_030427485.1_ASM3042748v1_genomic	0.0005834331
GCA_016778045.1_ASM1677804v1_genomic	0.0040634256
GCA_030428835.1_ASM3042883v1_genomic	0.00053863507
GCA_008370495.1_ASM837049v1_genomic	0.0006843441
GCA_030431585.1_ASM3043158v1_genomic	0.0004876508
GCA_002428935.1_ASM242893v1_genomic	0.00043841213
GCA_030433415.1_ASM3043341v1_genomic	0.0055609504
GCA_002699145.1_ASM269914v1_genomic	0.0007985316
GCA_002456975.1_ASM245697v1_genomic	0.0006172973
GCA_030591305.1_ASM3059130v1_genomic	0.0003189983
GCA_002692965.1_ASM269296v1_genomic	0.001707911
GCA_030649675.1_ASM3064967v1_genomic	0.0011719179
GCA_002691565.1_ASM269156v1_genomic	0.0010615727
GCA_030730585.1_ASM3073058v1_genomic	0.00025433817
GCA_002721785.1_ASM272178v1_genomic	0.004218365
GCA_035582765.1_UCONN_Acne_2_genomic	0.0011204242
GCA_002748505.1_ASM274850v1_genomic	0.00077227637
GCA_018657645.1_ASM1865764v1_genomic	0.00008781639
GCA_002862465.1_ASM286246v1_genomic	0.00032761117
GCA_902519405.1_AG-333-E20_genomic	0.009894258
GCA_030427085.1_ASM3042708v1_genomic	0.007863835
GCA_902520195.1_AG-894-J17_genomic	0.05922887
GCA_002866825.1_ASM286682v1_genomic	0.0006335526
GCA_902631395.1_AH-326-F22_genomic	0.00736765
GCA_002868715.1_ASM286871v1_genomic	0.0010622843
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.0003082012
GCA_003402235.1_ASM340223v1_genomic	0.0041046035
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.0003712098
GCA_003646405.1_ASM364640v1_genomic	0.0037220032
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.00024494386
GCA_003646415.1_ASM364641v1_genomic	0.0015658378
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.009164892
GCA_009388985.1_ASM938898v1_genomic	0.0012510647
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.0015672775
GCA_009937575.1_ASM993757v1_genomic	0.000197371
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.003821111
GCA_010669285.1_ASM1066928v1_genomic	0.002088367
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00022066968
GCA_012270045.1_ASM1227004v1_genomic	0.00020979931
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.008760253
GCA_013214285.1_ASM1321428v1_genomic	0.00032834618
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.0022586437
GCA_013911345.1_ASM1391134v1_genomic	0.004017491
GCA_016704305.1_ASM1670430v1_genomic	0.001553796
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.00045792118
GCA_016744355.1_ASM1674435v1_genomic	0.0005940167
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.008312867
GCA_017255185.1_ASM1725518v1_genomic	0.0016749025
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0001779089
GCA_020443325.1_ASM2044332v1_genomic	0.00037396976
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.00060058926
GCA_020443345.1_ASM2044334v1_genomic	0.00032219276
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.0003417008
GCA_030066555.1_ASM3006655v1_genomic	0.00096682523
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.00010980894
GCA_020443425.1_ASM2044342v1_genomic	0.00037807823
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.0005723914
GCA_022425845.1_ASM2242584v1_genomic	0.00022898833
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.0027993168
GCA_023253715.1_ASM2325371v1_genomic	0.0019423015
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.0019538703
GCA_024234675.1_ASM2423467v1_genomic	0.0013340935
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.0016821959
GCA_024234735.1_ASM2423473v1_genomic	0.0025453563
GCA_030427335.1_ASM3042733v1_genomic	0.004477507
GCA_024234815.1_ASM2423481v1_genomic	0.0013316291
GCA_000158155.1_ASM15815v1_genomic	0.0017037097
GCA_024234855.1_ASM2423485v1_genomic	0.0012684107
GCA_000169115.1_ASM16911v1_genomic	0.0027581782
GCA_024640505.1_ASM2464050v1_genomic	0.00021286096
GCA_001983995.1_ASM198399v1_genomic	0.0027570126
GCA_024642245.1_ASM2464224v1_genomic	0.00031728827
GCA_000764025.1_ASM76402v1_genomic	0.0024274185
GCA_024642265.1_ASM2464226v1_genomic	0.0002301741
GCA_003457605.1_ASM345760v1_genomic	0.0013018325
GCA_024644535.1_ASM2464453v1_genomic	0.0022628545
GCA_003520285.1_ASM352028v1_genomic	0.0024344577
GCA_024686215.1_ASM2468621v1_genomic	0.00032034723
GCA_004340525.1_ASM434052v1_genomic	0.0013366228
GCA_024742415.1_ASM2474241v1_genomic	0.0010762519
GCA_004354085.1_ASM435408v1_genomic	0.00070840615
GCA_026230195.1_ASM2623019v1_genomic	0.0042124097
GCA_004745945.1_ASM474594v1_genomic	0.0018892479
GCA_026262625.1_ASM2626262v1_genomic	0.0020717448
GCA_008064665.1_ASM806466v1_genomic	0.00069403223
GCA_026262685.1_ASM2626268v1_genomic	0.00096469116
GCA_008081075.1_ASM808107v1_genomic	0.00068751146
GCA_027295405.1_ASM2729540v1_genomic	0.00056716765
GCA_009910365.1_ASM991036v1_genomic	0.0031452933
GCA_028117185.1_ASM2811718v1_genomic	0.017644955
GCA_009937065.1_ASM993706v1_genomic	0.0011711076
GCA_028277365.1_ASM2827736v1_genomic	0.00048814644
GCA_014077625.1_ASM1407762v1_genomic	0.0030036287
GCA_014652275.1_ASM1465227v1_genomic	0.0017403713
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.0012572134
GCA_026710905.1_ASM2671090v1_genomic	0.00071214116
GCA_028282105.1_ASM2828210v1_genomic	0.0006559284
GCA_902705825.1_Halioglobus_sp._strain_BC5_1_genomic	0.0016415742
GCA_000153125.2_ASM15312v2_genomic	0.0038835774
GCA_002377985.1_ASM237798v1_genomic	0.0012693171
GCA_008064635.1_ASM806463v1_genomic	0.0026400746
GCA_015222725.1_ASM1522272v1_genomic	0.0001379517
