Genome	TARA_096-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.26616
GCA_028280635.1_ASM2828063v1_genomic	0.0004481222
GCA_902547755.1_AG-901-J11_genomic	0.05791867
GCA_000227505.4_ASM22750v4_genomic	0.003261389
GCA_902522335.1_AG-895-A22_genomic	0.056822572
GCA_000158175.1_ASM15817v1_genomic	0.0032313166
GCA_018666055.1_ASM1866605v1_genomic	0.0010179639
GCA_030426545.1_ASM3042654v1_genomic	0.00019689879
GCA_016778085.1_ASM1677808v1_genomic	0.013814596
GCA_029287595.1_ASM2928759v1_genomic	0.00050511135
GCA_003331685.1_ASM333168v1_genomic	0.011521454
GCA_029246385.1_ASM2924638v1_genomic	0.00060836377
GCA_902518075.1_AG-894-B10_genomic	0.090334855
GCA_029253085.1_ASM2925308v1_genomic	0.0005166516
GCA_902623175.1_AH-287-B15_genomic	0.11221926
GCA_029253705.1_ASM2925370v1_genomic	0.0003421148
GCA_024224435.1_ASM2422443v1_genomic	0.0053634043
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0015057086
GCA_002414665.1_ASM241466v1_genomic	0.0008865569
GCA_018666295.1_ASM1866629v1_genomic	0.0006753801
GCA_002705465.1_ASM270546v1_genomic	0.005147157
GCA_029859085.1_ASM2985908v1_genomic	0.0010454316
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00039221055
GCA_029242325.1_ASM2924232v1_genomic	0.00047132373
GCA_028823475.1_ASM2882347v1_genomic	0.0001668027
GCA_002389505.1_ASM238950v1_genomic	0.00052625424
GCA_029247075.1_ASM2924707v1_genomic	0.004158411
GCA_947258585.1_ERZ12284426_genomic	0.0008653296
GCA_000423125.1_ASM42312v1_genomic	0.0047792755
GCA_030427485.1_ASM3042748v1_genomic	0.00038321654
GCA_030428835.1_ASM3042883v1_genomic	0.00045116124
GCA_002683395.1_ASM268339v1_genomic	0.0008003152
GCA_030431585.1_ASM3043158v1_genomic	0.0002887444
GCA_002862985.1_ASM286298v1_genomic	0.00014112315
GCA_030433415.1_ASM3043341v1_genomic	0.0016032896
GCA_016779445.1_ASM1677944v1_genomic	0.0006551037
GCA_016778045.1_ASM1677804v1_genomic	0.0036134645
GCA_030591305.1_ASM3059130v1_genomic	0.0002408665
GCA_008370495.1_ASM837049v1_genomic	0.0008844
GCA_030649675.1_ASM3064967v1_genomic	0.0019684006
GCA_002428935.1_ASM242893v1_genomic	0.00032874604
GCA_030730585.1_ASM3073058v1_genomic	0.00024563872
GCA_002699145.1_ASM269914v1_genomic	0.0014122836
GCA_035582765.1_UCONN_Acne_2_genomic	0.00066435494
GCA_002456975.1_ASM245697v1_genomic	0.0008723832
GCA_018657645.1_ASM1865764v1_genomic	0.00012008258
GCA_002692965.1_ASM269296v1_genomic	0.0017156705
GCA_902519405.1_AG-333-E20_genomic	0.010977446
GCA_002691565.1_ASM269156v1_genomic	0.011210196
GCA_902520195.1_AG-894-J17_genomic	0.05180704
GCA_002721785.1_ASM272178v1_genomic	0.0026327977
GCA_902631395.1_AH-326-F22_genomic	0.0060945195
GCA_002748505.1_ASM274850v1_genomic	0.0005393984
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00034051397
GCA_002862465.1_ASM286246v1_genomic	0.001106015
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.0007670612
GCA_030427085.1_ASM3042708v1_genomic	0.0023241295
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.024907934
GCA_002866825.1_ASM286682v1_genomic	0.001096319
