Genome	TARA_032-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.52836
GCA_028280635.1_ASM2828063v1_genomic	0.00029155106
GCA_902547755.1_AG-901-J11_genomic	0.012503118
GCA_000227505.4_ASM22750v4_genomic	0.0012508808
GCA_902522335.1_AG-895-A22_genomic	0.0219088
GCA_000158175.1_ASM15817v1_genomic	0.0010017245
GCA_018666055.1_ASM1866605v1_genomic	0.000192061
GCA_030426545.1_ASM3042654v1_genomic	0.00009813387
GCA_016778085.1_ASM1677808v1_genomic	0.010402247
GCA_029287595.1_ASM2928759v1_genomic	0.00021485821
GCA_003331685.1_ASM333168v1_genomic	0.00784258
GCA_029246385.1_ASM2924638v1_genomic	0.0005076658
GCA_029253085.1_ASM2925308v1_genomic	0.00023075387
GCA_902518075.1_AG-894-B10_genomic	0.044445984
GCA_029253705.1_ASM2925370v1_genomic	0.00010506295
GCA_902623175.1_AH-287-B15_genomic	0.026436843
GCA_024224435.1_ASM2422443v1_genomic	0.004654973
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0013035112
GCA_002414665.1_ASM241466v1_genomic	0.00015454153
GCA_018666295.1_ASM1866629v1_genomic	0.00018457831
GCA_002705465.1_ASM270546v1_genomic	0.07171572
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00027275088
GCA_029859085.1_ASM2985908v1_genomic	0.00040331564
GCA_028823475.1_ASM2882347v1_genomic	0.000085192834
GCA_029247075.1_ASM2924707v1_genomic	0.006080974
GCA_000423125.1_ASM42312v1_genomic	0.0011699218
GCA_029242325.1_ASM2924232v1_genomic	0.00037858787
GCA_002389505.1_ASM238950v1_genomic	0.0003209411
GCA_002683395.1_ASM268339v1_genomic	0.0006599672
GCA_947258585.1_ERZ12284426_genomic	0.00038519283
GCA_002862985.1_ASM286298v1_genomic	0.00008124019
GCA_030427485.1_ASM3042748v1_genomic	0.00017775087
GCA_016779445.1_ASM1677944v1_genomic	0.00116367
GCA_030428835.1_ASM3042883v1_genomic	0.00019420656
GCA_016778045.1_ASM1677804v1_genomic	0.0057319473
GCA_030431585.1_ASM3043158v1_genomic	0.000156706
GCA_008370495.1_ASM837049v1_genomic	0.00036748764
GCA_030433415.1_ASM3043341v1_genomic	0.000636363
GCA_002428935.1_ASM242893v1_genomic	0.00018287347
GCA_002699145.1_ASM269914v1_genomic	0.0002848848
GCA_030591305.1_ASM3059130v1_genomic	0.0001029847
GCA_002456975.1_ASM245697v1_genomic	0.0006458779
GCA_030649675.1_ASM3064967v1_genomic	0.0006323926
GCA_002692965.1_ASM269296v1_genomic	0.00062639115
GCA_030730585.1_ASM3073058v1_genomic	0.000103607155
GCA_002691565.1_ASM269156v1_genomic	0.001951798
GCA_035582765.1_UCONN_Acne_2_genomic	0.0003948284
GCA_002721785.1_ASM272178v1_genomic	0.018316267
GCA_018657645.1_ASM1865764v1_genomic	0.000059218895
GCA_002748505.1_ASM274850v1_genomic	0.00027582957
GCA_902519405.1_AG-333-E20_genomic	0.008311923
GCA_002862465.1_ASM286246v1_genomic	0.00022471824
GCA_902520195.1_AG-894-J17_genomic	0.12000243
GCA_030427085.1_ASM3042708v1_genomic	0.00079010474
