Genome	TARA_078-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.171486
GCA_902547755.1_AG-901-J11_genomic	0.0049388395
GCA_902522335.1_AG-895-A22_genomic	0.004788935
GCA_028280635.1_ASM2828063v1_genomic	0.00036480598
GCA_018666055.1_ASM1866605v1_genomic	0.00056802115
GCA_000227505.4_ASM22750v4_genomic	0.0013577726
GCA_016778085.1_ASM1677808v1_genomic	0.0286377
GCA_000158175.1_ASM15817v1_genomic	0.0011303846
GCA_003331685.1_ASM333168v1_genomic	0.021041363
GCA_030426545.1_ASM3042654v1_genomic	0.00015307507
GCA_029287595.1_ASM2928759v1_genomic	0.00030686343
GCA_029246385.1_ASM2924638v1_genomic	0.0005022563
GCA_029253085.1_ASM2925308v1_genomic	0.0004111435
GCA_029253705.1_ASM2925370v1_genomic	0.00018611838
GCA_029859085.1_ASM2985908v1_genomic	0.0005820638
GCA_029242325.1_ASM2924232v1_genomic	0.00067986443
GCA_902518075.1_AG-894-B10_genomic	0.21590625
GCA_002389505.1_ASM238950v1_genomic	0.00022255596
GCA_902623175.1_AH-287-B15_genomic	0.11475529
GCA_024224435.1_ASM2422443v1_genomic	0.003561242
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0020307724
GCA_002414665.1_ASM241466v1_genomic	0.00045515998
GCA_018666295.1_ASM1866629v1_genomic	0.00027103085
GCA_002705465.1_ASM270546v1_genomic	0.08667325
GCA_947258585.1_ERZ12284426_genomic	0.0006030966
GCA_030427485.1_ASM3042748v1_genomic	0.0002587825
GCA_030428835.1_ASM3042883v1_genomic	0.00034015943
GCA_030431585.1_ASM3043158v1_genomic	0.00030649724
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00042728765
GCA_030433415.1_ASM3043341v1_genomic	0.0009796388
GCA_028823475.1_ASM2882347v1_genomic	0.0001175317
GCA_029247075.1_ASM2924707v1_genomic	0.0047549144
GCA_030591305.1_ASM3059130v1_genomic	0.00022031023
GCA_000423125.1_ASM42312v1_genomic	0.003259702
GCA_030649675.1_ASM3064967v1_genomic	0.00084084744
GCA_002683395.1_ASM268339v1_genomic	0.00124106
GCA_030730585.1_ASM3073058v1_genomic	0.00019046405
GCA_002862985.1_ASM286298v1_genomic	0.00010744931
GCA_035582765.1_UCONN_Acne_2_genomic	0.0006379964
GCA_016779445.1_ASM1677944v1_genomic	0.00092425523
GCA_018657645.1_ASM1865764v1_genomic	0.0000776107
GCA_016778045.1_ASM1677804v1_genomic	0.008029203
GCA_902519405.1_AG-333-E20_genomic	0.012090506
GCA_008370495.1_ASM837049v1_genomic	0.00045855762
GCA_902520195.1_AG-894-J17_genomic	0.13745427
GCA_002428935.1_ASM242893v1_genomic	0.00023154481
GCA_902631395.1_AH-326-F22_genomic	0.014335416
GCA_002699145.1_ASM269914v1_genomic	0.00068162975
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00046569185
GCA_002456975.1_ASM245697v1_genomic	0.0004213066
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.00033631633
GCA_002692965.1_ASM269296v1_genomic	0.0012227267
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0014394659
GCA_002691565.1_ASM269156v1_genomic	0.00276323
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.011775308
GCA_002721785.1_ASM272178v1_genomic	0.0066352645
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.00062786834
GCA_002748505.1_ASM274850v1_genomic	0.0003941853
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.030983774
GCA_002862465.1_ASM286246v1_genomic	0.00033764623
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00030689195
GCA_030427085.1_ASM3042708v1_genomic	0.0022030065
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.00881855
GCA_002866825.1_ASM286682v1_genomic	0.00046777554
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.0006750554
GCA_002868715.1_ASM286871v1_genomic	0.0007635176
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.00062204833
GCA_003402235.1_ASM340223v1_genomic	0.0011221367
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0018926554
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0001553032
GCA_003646405.1_ASM364640v1_genomic	0.0011596488
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.00045031557
GCA_003646415.1_ASM364641v1_genomic	0.0004889073
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.00016286383
GCA_009388985.1_ASM938898v1_genomic	0.0008266349
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.00016701591
GCA_009937575.1_ASM993757v1_genomic	0.00016406323
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.0009857526
GCA_010669285.1_ASM1066928v1_genomic	0.0009028379
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.0050211204
GCA_012270045.1_ASM1227004v1_genomic	0.0006495603
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.0013751809
GCA_013214285.1_ASM1321428v1_genomic	0.00019636194
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.0015276913
GCA_013911345.1_ASM1391134v1_genomic	0.0061321547
GCA_030427335.1_ASM3042733v1_genomic	0.0025613143
GCA_016704305.1_ASM1670430v1_genomic	0.001166211
GCA_000158155.1_ASM15815v1_genomic	0.0015920607
GCA_016744355.1_ASM1674435v1_genomic	0.00039424596
GCA_000169115.1_ASM16911v1_genomic	0.0016542487
GCA_017255185.1_ASM1725518v1_genomic	0.0010551658
GCA_001983995.1_ASM198399v1_genomic	0.0017412963
GCA_020443325.1_ASM2044332v1_genomic	0.00010450695
GCA_000764025.1_ASM76402v1_genomic	0.0023726781
GCA_020443345.1_ASM2044334v1_genomic	0.00022590123
GCA_003457605.1_ASM345760v1_genomic	0.0009752199
GCA_030066555.1_ASM3006655v1_genomic	0.00063199346
GCA_003520285.1_ASM352028v1_genomic	0.0011805285
GCA_020443425.1_ASM2044342v1_genomic	0.00022256191
GCA_004340525.1_ASM434052v1_genomic	0.0012004322
GCA_022425845.1_ASM2242584v1_genomic	0.00026821907
GCA_004354085.1_ASM435408v1_genomic	0.0006972186
GCA_023253715.1_ASM2325371v1_genomic	0.002051382
GCA_004745945.1_ASM474594v1_genomic	0.001102201
GCA_024234675.1_ASM2423467v1_genomic	0.0010045051
GCA_008064665.1_ASM806466v1_genomic	0.00056422
GCA_024234735.1_ASM2423473v1_genomic	0.0019387095
GCA_008081075.1_ASM808107v1_genomic	0.0015246662
GCA_024234815.1_ASM2423481v1_genomic	0.0010290539
GCA_009910365.1_ASM991036v1_genomic	0.0019449843
GCA_024234855.1_ASM2423485v1_genomic	0.0008770809
GCA_009937065.1_ASM993706v1_genomic	0.0032618397
GCA_024640505.1_ASM2464050v1_genomic	0.00014200642
GCA_014077625.1_ASM1407762v1_genomic	0.0025281538
GCA_024642245.1_ASM2464224v1_genomic	0.00019133821
GCA_014652275.1_ASM1465227v1_genomic	0.0017578313
GCA_024642265.1_ASM2464226v1_genomic	0.0002034128
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.0007670247
GCA_024644535.1_ASM2464453v1_genomic	0.0013722541
GCA_026710905.1_ASM2671090v1_genomic	0.00068879535
GCA_024686215.1_ASM2468621v1_genomic	0.00029481127
GCA_028282105.1_ASM2828210v1_genomic	0.0004363804
GCA_024742415.1_ASM2474241v1_genomic	0.0006238197
GCA_902705825.1_Halioglobus_sp._strain_BC5_1_genomic	0.0012742344
GCA_026230195.1_ASM2623019v1_genomic	0.0017567542
GCA_000153125.2_ASM15312v2_genomic	0.0027887912
GCA_026262625.1_ASM2626262v1_genomic	0.0015745822
