Genome	TARA_031-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.243965
GCA_028280635.1_ASM2828063v1_genomic	0.0002476769
GCA_902547755.1_AG-901-J11_genomic	0.019163625
GCA_000227505.4_ASM22750v4_genomic	0.0011885139
GCA_902522335.1_AG-895-A22_genomic	0.036524467
GCA_000158175.1_ASM15817v1_genomic	0.000864948
GCA_018666055.1_ASM1866605v1_genomic	0.0002138263
GCA_030426545.1_ASM3042654v1_genomic	0.00008459685
GCA_016778085.1_ASM1677808v1_genomic	0.01881791
GCA_029287595.1_ASM2928759v1_genomic	0.00020780327
GCA_003331685.1_ASM333168v1_genomic	0.014053739
GCA_029246385.1_ASM2924638v1_genomic	0.00035322626
GCA_902518075.1_AG-894-B10_genomic	0.082627304
GCA_029253085.1_ASM2925308v1_genomic	0.000150518
GCA_902623175.1_AH-287-B15_genomic	0.047018066
GCA_024224435.1_ASM2422443v1_genomic	0.0036077911
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.0006876017
GCA_002414665.1_ASM241466v1_genomic	0.00019263067
GCA_018666295.1_ASM1866629v1_genomic	0.00016775179
GCA_002705465.1_ASM270546v1_genomic	0.13705282
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00016522505
GCA_028823475.1_ASM2882347v1_genomic	0.000058501333
GCA_029253705.1_ASM2925370v1_genomic	0.000083302846
GCA_029247075.1_ASM2924707v1_genomic	0.0066796327
GCA_000423125.1_ASM42312v1_genomic	0.0010627242
GCA_029859085.1_ASM2985908v1_genomic	0.00045905463
GCA_002683395.1_ASM268339v1_genomic	0.0011296041
GCA_029242325.1_ASM2924232v1_genomic	0.00059049256
GCA_002862985.1_ASM286298v1_genomic	0.00006514626
GCA_002389505.1_ASM238950v1_genomic	0.00023672679
GCA_016779445.1_ASM1677944v1_genomic	0.001615837
GCA_947258585.1_ERZ12284426_genomic	0.0003202037
GCA_016778045.1_ASM1677804v1_genomic	0.009965292
GCA_030427485.1_ASM3042748v1_genomic	0.00017242154
GCA_008370495.1_ASM837049v1_genomic	0.00038444524
GCA_030428835.1_ASM3042883v1_genomic	0.00022424322
GCA_002428935.1_ASM242893v1_genomic	0.000148476
GCA_030431585.1_ASM3043158v1_genomic	0.00011209609
GCA_002699145.1_ASM269914v1_genomic	0.00029557387
GCA_030433415.1_ASM3043341v1_genomic	0.000578192
GCA_002456975.1_ASM245697v1_genomic	0.0006984263
GCA_030591305.1_ASM3059130v1_genomic	0.00009872526
GCA_002692965.1_ASM269296v1_genomic	0.00052715256
GCA_030649675.1_ASM3064967v1_genomic	0.00058447244
GCA_002691565.1_ASM269156v1_genomic	0.002517747
GCA_030730585.1_ASM3073058v1_genomic	0.000118023745
GCA_002721785.1_ASM272178v1_genomic	0.030981248
GCA_035582765.1_UCONN_Acne_2_genomic	0.00018441972
GCA_002748505.1_ASM274850v1_genomic	0.00024517838
GCA_018657645.1_ASM1865764v1_genomic	0.000053902513
GCA_002862465.1_ASM286246v1_genomic	0.00016492314
GCA_902519405.1_AG-333-E20_genomic	0.0050664884
GCA_030427085.1_ASM3042708v1_genomic	0.0008837624
GCA_902520195.1_AG-894-J17_genomic	0.22266991
GCA_002866825.1_ASM286682v1_genomic	0.00034403446
GCA_902631395.1_AH-326-F22_genomic	0.013118757
GCA_002868715.1_ASM286871v1_genomic	0.00055289135
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00029054182
GCA_003402235.1_ASM340223v1_genomic	0.0006186324
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.00021314132
GCA_003646405.1_ASM364640v1_genomic	0.0004440075
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0048425384
GCA_003646415.1_ASM364641v1_genomic	0.0002845387
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.009100867
GCA_009388985.1_ASM938898v1_genomic	0.00068354467
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.0002552987
GCA_009937575.1_ASM993757v1_genomic	0.000105721294
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.0053560906
GCA_010669285.1_ASM1066928v1_genomic	0.00066423335
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00042917387
GCA_012270045.1_ASM1227004v1_genomic	0.00051432033
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.0085756825
GCA_013214285.1_ASM1321428v1_genomic	0.00013619415
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.00043607585
GCA_013911345.1_ASM1391134v1_genomic	0.004941166
GCA_016704305.1_ASM1670430v1_genomic	0.0009207176
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.00012584619
GCA_016744355.1_ASM1674435v1_genomic	0.000252088
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0012823768
GCA_017255185.1_ASM1725518v1_genomic	0.00072554516
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.00008852432
GCA_020443325.1_ASM2044332v1_genomic	0.00007418963
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.00077079795
GCA_020443345.1_ASM2044334v1_genomic	0.00016059708
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.00012679418
GCA_030066555.1_ASM3006655v1_genomic	0.0004496915
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.000108286375
GCA_020443425.1_ASM2044342v1_genomic	0.00012566024
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.001074752
GCA_022425845.1_ASM2242584v1_genomic	0.0002668221
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.0036109155
GCA_023253715.1_ASM2325371v1_genomic	0.0017377188
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.0010844783
GCA_024234675.1_ASM2423467v1_genomic	0.0008846036
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.0012826086
GCA_024234735.1_ASM2423473v1_genomic	0.001991216
GCA_030427335.1_ASM3042733v1_genomic	0.00082938717
GCA_024234815.1_ASM2423481v1_genomic	0.00083089876
GCA_000158155.1_ASM15815v1_genomic	0.0012745684
GCA_024234855.1_ASM2423485v1_genomic	0.00070253003
GCA_000169115.1_ASM16911v1_genomic	0.0010730983
GCA_024640505.1_ASM2464050v1_genomic	0.00010452042
GCA_001983995.1_ASM198399v1_genomic	0.0012564191
GCA_024642245.1_ASM2464224v1_genomic	0.00011712051
GCA_000764025.1_ASM76402v1_genomic	0.0013845196
GCA_024642265.1_ASM2464226v1_genomic	0.00017420108
GCA_003457605.1_ASM345760v1_genomic	0.00079046167
GCA_024644535.1_ASM2464453v1_genomic	0.000681169
GCA_003520285.1_ASM352028v1_genomic	0.0005529109
GCA_024686215.1_ASM2468621v1_genomic	0.00015117724
GCA_004340525.1_ASM434052v1_genomic	0.000900035
GCA_024742415.1_ASM2474241v1_genomic	0.00017950403
GCA_004354085.1_ASM435408v1_genomic	0.00051653525
GCA_026230195.1_ASM2623019v1_genomic	0.0011296958
GCA_004745945.1_ASM474594v1_genomic	0.00075832306
GCA_026262625.1_ASM2626262v1_genomic	0.0011506694
GCA_008064665.1_ASM806466v1_genomic	0.00039309848
GCA_026262685.1_ASM2626268v1_genomic	0.0006760274
GCA_008081075.1_ASM808107v1_genomic	0.001702155
GCA_027295405.1_ASM2729540v1_genomic	0.00036303233
GCA_009910365.1_ASM991036v1_genomic	0.001600434
GCA_028117185.1_ASM2811718v1_genomic	0.000906079
GCA_009937065.1_ASM993706v1_genomic	0.0028754305
GCA_028277365.1_ASM2827736v1_genomic	0.00027485145
GCA_014077625.1_ASM1407762v1_genomic	0.0023627137
GCA_014652275.1_ASM1465227v1_genomic	0.0032157958
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.00014684505
