Genome	TARA_072-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.18906
GCA_902547755.1_AG-901-J11_genomic	0.010437069
GCA_028280635.1_ASM2828063v1_genomic	0.0013661368
GCA_902522335.1_AG-895-A22_genomic	0.016423166
GCA_018666055.1_ASM1866605v1_genomic	0.00036977284
GCA_000227505.4_ASM22750v4_genomic	0.0020607004
GCA_016778085.1_ASM1677808v1_genomic	0.017003989
GCA_000158175.1_ASM15817v1_genomic	0.0019017134
GCA_003331685.1_ASM333168v1_genomic	0.0130916685
GCA_030426545.1_ASM3042654v1_genomic	0.0006076381
GCA_902518075.1_AG-894-B10_genomic	0.08521525
GCA_029287595.1_ASM2928759v1_genomic	0.000677662
GCA_902623175.1_AH-287-B15_genomic	0.08735476
GCA_029246385.1_ASM2924638v1_genomic	0.00068337796
GCA_024224435.1_ASM2422443v1_genomic	0.00477554
GCA_029253085.1_ASM2925308v1_genomic	0.0008356029
GCA_029253705.1_ASM2925370v1_genomic	0.00032104156
GCA_029859085.1_ASM2985908v1_genomic	0.0014363221
GCA_029242325.1_ASM2924232v1_genomic	0.0007969774
GCA_002389505.1_ASM238950v1_genomic	0.00032535876
GCA_947258585.1_ERZ12284426_genomic	0.002112563
GCA_030427485.1_ASM3042748v1_genomic	0.00066571124
GCA_030428835.1_ASM3042883v1_genomic	0.0011171817
GCA_030431585.1_ASM3043158v1_genomic	0.0007045566
GCA_030433415.1_ASM3043341v1_genomic	0.0057525816
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.003915712
GCA_030591305.1_ASM3059130v1_genomic	0.00035619942
GCA_030649675.1_ASM3064967v1_genomic	0.0021738976
GCA_002414665.1_ASM241466v1_genomic	0.0016715116
GCA_030730585.1_ASM3073058v1_genomic	0.0005986659
GCA_018666295.1_ASM1866629v1_genomic	0.00041836617
GCA_002705465.1_ASM270546v1_genomic	0.13868383
GCA_035582765.1_UCONN_Acne_2_genomic	0.0012731468
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.0007925003
GCA_018657645.1_ASM1865764v1_genomic	0.00013400152
GCA_028823475.1_ASM2882347v1_genomic	0.00015817067
GCA_902519405.1_AG-333-E20_genomic	0.006790056
GCA_029247075.1_ASM2924707v1_genomic	0.005466527
GCA_902520195.1_AG-894-J17_genomic	0.15217896
GCA_000423125.1_ASM42312v1_genomic	0.0056634266
GCA_902631395.1_AH-326-F22_genomic	0.016136765
GCA_002683395.1_ASM268339v1_genomic	0.0011452277
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.0005487121
GCA_002862985.1_ASM286298v1_genomic	0.00025257558
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.0005356869
GCA_016779445.1_ASM1677944v1_genomic	0.0012835846
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0033950352
GCA_016778045.1_ASM1677804v1_genomic	0.0069844094
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.0073860856
GCA_008370495.1_ASM837049v1_genomic	0.0012041231
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.001053497
GCA_002428935.1_ASM242893v1_genomic	0.00048850814
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.0069045564
GCA_002699145.1_ASM269914v1_genomic	0.002616068
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00041533136
GCA_002456975.1_ASM245697v1_genomic	0.0006288979
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.01055367
GCA_002692965.1_ASM269296v1_genomic	0.0033561871
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.001042887
GCA_002691565.1_ASM269156v1_genomic	0.0030286405
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.0011762013
GCA_002721785.1_ASM272178v1_genomic	0.01845428
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0032200243
GCA_002748505.1_ASM274850v1_genomic	0.0007298221
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0003465465
GCA_002862465.1_ASM286246v1_genomic	0.00029256902
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.0008032406
GCA_030427085.1_ASM3042708v1_genomic	0.002868476
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.0005709268
GCA_002866825.1_ASM286682v1_genomic	0.0013331072
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.00020103701
GCA_002868715.1_ASM286871v1_genomic	0.0017741179
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.0010200174
GCA_003402235.1_ASM340223v1_genomic	0.0030595092
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.003552573
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.001978208
