Genome	TARA_033-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
unmapped	99.375984
GCA_902547755.1_AG-901-J11_genomic	0.0020984397
GCA_902522335.1_AG-895-A22_genomic	0.0018520183
GCA_018666055.1_ASM1866605v1_genomic	0.00019144798
GCA_016778085.1_ASM1677808v1_genomic	0.01965712
GCA_003331685.1_ASM333168v1_genomic	0.01385444
GCA_902518075.1_AG-894-B10_genomic	0.052622616
GCA_902623175.1_AH-287-B15_genomic	0.038405173
GCA_028280635.1_ASM2828063v1_genomic	0.00039047087
GCA_024224435.1_ASM2422443v1_genomic	0.003496779
GCA_000227505.4_ASM22750v4_genomic	0.0024893205
GCA_000158175.1_ASM15817v1_genomic	0.0009412515
GCA_905480565.1_3_20180529_Bin_20180529_Bin_221_1_genomic	0.00038575244
GCA_030426545.1_ASM3042654v1_genomic	0.00009425203
GCA_002414665.1_ASM241466v1_genomic	0.00021666492
GCA_029287595.1_ASM2928759v1_genomic	0.00013788081
GCA_018666295.1_ASM1866629v1_genomic	0.00013564099
GCA_029246385.1_ASM2924638v1_genomic	0.00028586006
GCA_002705465.1_ASM270546v1_genomic	0.13176328
GCA_029253085.1_ASM2925308v1_genomic	0.00016013827
GCA_029961695.1_dmAriCali1.0.hap2_genomic	0.00011337914
GCA_029253705.1_ASM2925370v1_genomic	0.00009387879
GCA_029859085.1_ASM2985908v1_genomic	0.00044666443
GCA_029242325.1_ASM2924232v1_genomic	0.00051374314
GCA_002389505.1_ASM238950v1_genomic	0.0002590601
GCA_947258585.1_ERZ12284426_genomic	0.00023632015
GCA_030427485.1_ASM3042748v1_genomic	0.00013607465
GCA_030428835.1_ASM3042883v1_genomic	0.0004125073
GCA_030431585.1_ASM3043158v1_genomic	0.00011403026
GCA_030433415.1_ASM3043341v1_genomic	0.00051335664
GCA_028823475.1_ASM2882347v1_genomic	0.000061232124
GCA_030591305.1_ASM3059130v1_genomic	0.00013945217
GCA_030649675.1_ASM3064967v1_genomic	0.00075556175
GCA_029247075.1_ASM2924707v1_genomic	0.0067374203
GCA_030730585.1_ASM3073058v1_genomic	0.00033718225
GCA_000423125.1_ASM42312v1_genomic	0.0008559766
GCA_035582765.1_UCONN_Acne_2_genomic	0.00014623009
GCA_018657645.1_ASM1865764v1_genomic	0.000048556056
GCA_002683395.1_ASM268339v1_genomic	0.0011261854
GCA_902519405.1_AG-333-E20_genomic	0.0040357984
GCA_002862985.1_ASM286298v1_genomic	0.0000635651
GCA_902520195.1_AG-894-J17_genomic	0.16661721
GCA_016779445.1_ASM1677944v1_genomic	0.0012923738
GCA_902631395.1_AH-326-F22_genomic	0.0070477063
GCA_016778045.1_ASM1677804v1_genomic	0.010231093
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.00033306435
GCA_008370495.1_ASM837049v1_genomic	0.00043104362
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.00022285059
GCA_002428935.1_ASM242893v1_genomic	0.00015875834
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0006160558
GCA_002699145.1_ASM269914v1_genomic	0.0002786567
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.010085898
GCA_002456975.1_ASM245697v1_genomic	0.00021835483
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.00016444972
GCA_002692965.1_ASM269296v1_genomic	0.00056545855
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.020017354
GCA_002691565.1_ASM269156v1_genomic	0.0025731416
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.00065038283
GCA_002721785.1_ASM272178v1_genomic	0.0402499
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.007622976
GCA_002748505.1_ASM274850v1_genomic	0.00024280226
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.00063503656
GCA_002862465.1_ASM286246v1_genomic	0.00014835414
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.00014829023
GCA_030427085.1_ASM3042708v1_genomic	0.0003380841
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.001837667
